Date_Mois;Client_ID;Capital_Restant_Du;Score_Risque;Statut
2024-09-01;CLI-4744;108916.87;99;Defaut
2024-10-01;CLI-4744;108214.18;46;OK
2024-11-01;CLI-4744;107511.49;20;OK
2024-12-01;CLI-4744;106808.8;85;OK
2024-01-01;CLI-4745;129504.98;9;OK
2024-02-01;CLI-4745;128823.37;29;OK
2024-03-01;CLI-4745;128141.77;35;OK
2024-04-01;CLI-4745;127460.16;19;OK
2024-05-01;CLI-4745;126778.56;23;OK
2024-06-01;CLI-4745;126096.95;54;OK
2024-07-01;CLI-4745;125415.35;30;OK
2024-08-01;CLI-4745;124733.74;21;OK
2024-09-01;CLI-4745;124052.14;28;OK
2024-10-01;CLI-4745;123370.53;14;OK
2024-11-01;CLI-4745;122688.93;30;OK
2024-12-01;CLI-4745;122007.32;4;OK
2024-01-01;CLI-4746;6880.4;75;OK
2024-02-01;CLI-4746;6115.91;31;OK
2024-03-01;CLI-4746;5351.42;87;Retard
2024-04-01;CLI-4746;4586.93;25;OK
2024-05-01;CLI-4746;3822.44;36;OK
2024-06-01;CLI-4746;3057.96;72;OK
2024-07-01;CLI-4746;2293.47;3;OK
2024-08-01;CLI-4746;1528.98;82;OK
2024-09-01;CLI-4746;764.49;67;OK
2024-10-01;CLI-4746;0.0;12;OK
2024-11-01;CLI-4746;0.0;65;OK
2024-12-01;CLI-4746;0.0;23;OK
2024-01-01;CLI-4747;198243.94;5;OK
2024-02-01;CLI-4747;197338.72;49;OK
2024-03-01;CLI-4747;196433.5;41;OK
2024-04-01;CLI-4747;195528.27;95;Retard
2024-05-01;CLI-4747;194623.05;73;OK
2024-06-01;CLI-4747;193717.83;53;OK
2024-07-01;CLI-4747;192812.6;18;OK
2024-08-01;CLI-4747;191907.38;24;OK
2024-09-01;CLI-4747;191002.16;67;OK
2024-10-01;CLI-4747;190096.93;16;OK
2024-11-01;CLI-4747;189191.71;44;OK
2024-12-01;CLI-4747;188286.48;91;Retard
2024-01-01;CLI-4748;0.0;59;OK
2024-02-01;CLI-4748;0.0;29;OK
2024-03-01;CLI-4748;0.0;5;OK
2024-04-01;CLI-4748;0.0;64;OK
2024-05-01;CLI-4748;0.0;97;Defaut
2024-06-01;CLI-4748;0.0;23;OK
2024-07-01;CLI-4748;0.0;26;OK
2024-08-01;CLI-4748;0.0;33;OK
2024-09-01;CLI-4748;0.0;24;OK
2024-10-01;CLI-4748;0.0;86;Retard
2024-11-01;CLI-4748;0.0;27;OK
2024-12-01;CLI-4748;0.0;92;Retard
2024-01-01;CLI-4749;306204.36;73;OK
2024-02-01;CLI-4749;305074.46;58;OK
2024-03-01;CLI-4749;303944.55;35;OK
2024-04-01;CLI-4749;302814.65;45;OK
2024-05-01;CLI-4749;301684.74;81;OK
2024-06-01;CLI-4749;300554.84;83;OK
2024-07-01;CLI-4749;299424.93;40;OK
2024-08-01;CLI-4749;298295.03;41;OK
2024-09-01;CLI-4749;297165.12;72;OK
2024-10-01;CLI-4749;296035.22;31;OK
2024-11-01;CLI-4749;294905.31;23;OK
2024-12-01;CLI-4749;293775.41;52;OK
2024-01-01;CLI-4750;356731.28;82;OK
2024-02-01;CLI-4750;355109.78;71;OK
2024-03-01;CLI-4750;353488.27;66;OK
2024-04-01;CLI-4750;351866.77;89;Retard
2024-05-01;CLI-4750;350245.26;63;OK
2024-06-01;CLI-4750;348623.75;62;OK
2024-07-01;CLI-4750;347002.25;39;OK
2024-08-01;CLI-4750;345380.74;25;OK
2024-09-01;CLI-4750;343759.24;22;OK
2024-10-01;CLI-4750;342137.73;48;OK
2024-11-01;CLI-4750;340516.23;40;OK
2024-12-01;CLI-4750;338894.72;98;Defaut
2024-01-01;CLI-4751;142539.74;79;OK
2024-02-01;CLI-4751;142001.85;84;OK
2024-03-01;CLI-4751;141463.97;21;OK
2024-04-01;CLI-4751;140926.08;23;OK
2024-05-01;CLI-4751;140388.2;92;Retard
2024-06-01;CLI-4751;139850.31;67;OK
2024-07-01;CLI-4751;139312.43;86;Retard
2024-08-01;CLI-4751;138774.54;94;Retard
2024-09-01;CLI-4751;138236.65;89;Retard
2024-10-01;CLI-4751;137698.77;44;OK
2024-11-01;CLI-4751;137160.88;92;Retard
2024-12-01;CLI-4751;136623.0;96;Defaut
2024-01-01;CLI-4752;557.37;91;Retard
2024-02-01;CLI-4752;278.68;3;OK
2024-03-01;CLI-4752;0.0;76;OK
2024-04-01;CLI-4752;0.0;14;OK
2024-05-01;CLI-4752;0.0;81;OK
2024-06-01;CLI-4752;0.0;22;OK
2024-07-01;CLI-4752;0.0;7;OK
2024-08-01;CLI-4752;0.0;6;OK
2024-09-01;CLI-4752;0.0;39;OK
2024-10-01;CLI-4752;0.0;87;Retard
2024-11-01;CLI-4752;0.0;85;OK
2024-12-01;CLI-4752;0.0;31;OK
2024-01-01;CLI-4753;229365.05;47;OK
2024-02-01;CLI-4753;228436.45;79;OK
2024-03-01;CLI-4753;227507.84;58;OK
2024-04-01;CLI-4753;226579.24;91;Retard
2024-05-01;CLI-4753;225650.64;7;OK
2024-06-01;CLI-4753;224722.03;36;OK
2024-07-01;CLI-4753;223793.43;5;OK
2024-08-01;CLI-4753;222864.83;88;Retard
2024-09-01;CLI-4753;221936.22;37;OK
2024-10-01;CLI-4753;221007.62;79;OK
2024-11-01;CLI-4753;220079.02;61;OK
2024-12-01;CLI-4753;219150.41;79;OK
2024-01-01;CLI-4754;304322.19;79;OK
2024-02-01;CLI-4754;302612.51;29;OK
2024-03-01;CLI-4754;300902.84;91;Retard
2024-04-01;CLI-4754;299193.16;39;OK
2024-05-01;CLI-4754;297483.49;63;OK
2024-06-01;CLI-4754;295773.81;35;OK
2024-07-01;CLI-4754;294064.14;25;OK
2024-08-01;CLI-4754;292354.46;67;OK
2024-09-01;CLI-4754;290644.79;40;OK
2024-10-01;CLI-4754;288935.11;80;OK
2024-11-01;CLI-4754;287225.44;10;OK
2024-12-01;CLI-4754;285515.76;82;OK
2024-01-01;CLI-4755;13584.28;81;OK
2024-02-01;CLI-4755;13337.29;86;Retard
2024-03-01;CLI-4755;13090.3;82;OK
2024-04-01;CLI-4755;12843.32;22;OK
2024-05-01;CLI-4755;12596.33;21;OK
2024-06-01;CLI-4755;12349.34;52;OK
2024-07-01;CLI-4755;12102.36;13;OK
2024-08-01;CLI-4755;11855.37;58;OK
2024-09-01;CLI-4755;11608.38;65;OK
2024-10-01;CLI-4755;11361.39;93;Retard
2024-11-01;CLI-4755;11114.41;58;OK
2024-12-01;CLI-4755;10867.42;77;OK
2024-01-01;CLI-4756;0.0;26;OK
2024-02-01;CLI-4756;0.0;18;OK
2024-03-01;CLI-4756;0.0;15;OK
2024-04-01;CLI-4756;0.0;97;Defaut
2024-05-01;CLI-4756;0.0;1;OK
2024-06-01;CLI-4756;0.0;83;OK
2024-07-01;CLI-4756;0.0;11;OK
2024-08-01;CLI-4756;0.0;35;OK
2024-09-01;CLI-4756;0.0;82;OK
2024-10-01;CLI-4756;0.0;97;Defaut
2024-11-01;CLI-4756;0.0;40;OK
2024-12-01;CLI-4756;0.0;36;OK
2024-01-01;CLI-4757;194321.96;51;OK
2024-02-01;CLI-4757;193185.57;37;OK
2024-03-01;CLI-4757;192049.19;92;Retard
2024-04-01;CLI-4757;190912.8;60;OK
2024-05-01;CLI-4757;189776.41;52;OK
2024-06-01;CLI-4757;188640.03;70;OK
2024-07-01;CLI-4757;187503.64;86;Retard
2024-08-01;CLI-4757;186367.26;77;OK
2024-09-01;CLI-4757;185230.87;25;OK
2024-10-01;CLI-4757;184094.49;8;OK
2024-11-01;CLI-4757;182958.1;67;OK
2024-12-01;CLI-4757;181821.71;52;OK
2024-01-01;CLI-4758;363423.15;77;OK
2024-02-01;CLI-4758;361624.02;19;OK
2024-03-01;CLI-4758;359824.9;47;OK
2024-04-01;CLI-4758;358025.78;3;OK
2024-05-01;CLI-4758;356226.65;89;Retard
2024-06-01;CLI-4758;354427.53;33;OK
2024-07-01;CLI-4758;352628.4;63;OK
2024-08-01;CLI-4758;350829.28;76;OK
2024-09-01;CLI-4758;349030.15;80;OK
2024-10-01;CLI-4758;347231.03;49;OK
2024-11-01;CLI-4758;345431.9;67;OK
2024-12-01;CLI-4758;343632.78;10;OK
2024-01-01;CLI-4759;0.0;41;OK
2024-02-01;CLI-4759;0.0;48;OK
2024-03-01;CLI-4759;0.0;68;OK
2024-04-01;CLI-4759;0.0;85;OK
2024-05-01;CLI-4759;0.0;24;OK
2024-06-01;CLI-4759;0.0;28;OK
2024-07-01;CLI-4759;0.0;36;OK
2024-08-01;CLI-4759;0.0;2;OK
2024-09-01;CLI-4759;0.0;91;Retard
2024-10-01;CLI-4759;0.0;57;OK
2024-11-01;CLI-4759;0.0;58;OK
2024-12-01;CLI-4759;0.0;66;OK
2024-01-01;CLI-4760;285253.42;58;OK
2024-02-01;CLI-4760;283565.53;87;Retard
2024-03-01;CLI-4760;281877.64;7;OK
2024-04-01;CLI-4760;280189.75;39;OK
2024-05-01;CLI-4760;278501.86;98;Defaut
2024-06-01;CLI-4760;276813.97;8;OK
2024-07-01;CLI-4760;275126.08;95;Retard
2024-08-01;CLI-4760;273438.19;75;OK
2024-09-01;CLI-4760;271750.3;84;OK
2024-10-01;CLI-4760;270062.41;47;OK
2024-11-01;CLI-4760;268374.52;21;OK
2024-12-01;CLI-4760;266686.63;93;Retard
2024-01-01;CLI-4761;169561.7;58;OK
2024-02-01;CLI-4761;168750.4;61;OK
2024-03-01;CLI-4761;167939.1;28;OK
2024-04-01;CLI-4761;167127.8;24;OK
2024-05-01;CLI-4761;166316.5;46;OK
2024-06-01;CLI-4761;165505.2;5;OK
2024-07-01;CLI-4761;164693.9;44;OK
2024-08-01;CLI-4761;163882.6;13;OK
2024-09-01;CLI-4761;163071.3;31;OK
2024-10-01;CLI-4761;162260.0;3;OK
2024-11-01;CLI-4761;161448.7;67;OK
2024-12-01;CLI-4761;160637.4;15;OK
2024-01-01;CLI-4762;0.0;40;OK
2024-02-01;CLI-4762;0.0;46;OK
2024-03-01;CLI-4762;0.0;32;OK
2024-04-01;CLI-4762;0.0;58;OK
2024-05-01;CLI-4762;0.0;65;OK
2024-06-01;CLI-4762;0.0;54;OK
2024-07-01;CLI-4762;0.0;71;OK
2024-08-01;CLI-4762;0.0;64;OK
2024-09-01;CLI-4762;0.0;42;OK
2024-10-01;CLI-4762;0.0;14;OK
2024-11-01;CLI-4762;0.0;96;Defaut
2024-12-01;CLI-4762;0.0;69;OK
2024-01-01;CLI-4763;12459.04;50;OK
2024-02-01;CLI-4763;11960.68;10;OK
2024-03-01;CLI-4763;11462.32;29;OK
2024-04-01;CLI-4763;10963.96;89;Retard
2024-05-01;CLI-4763;10465.6;46;OK
2024-06-01;CLI-4763;9967.23;15;OK
2024-07-01;CLI-4763;9468.87;75;OK
2024-08-01;CLI-4763;8970.51;76;OK
2024-09-01;CLI-4763;8472.15;99;Defaut
2024-10-01;CLI-4763;7973.79;35;OK
2024-11-01;CLI-4763;7475.43;42;OK
2024-12-01;CLI-4763;6977.06;93;Retard
2024-01-01;CLI-4764;0.0;99;Defaut
2024-02-01;CLI-4764;0.0;94;Retard
2024-03-01;CLI-4764;0.0;19;OK
2024-04-01;CLI-4764;0.0;56;OK
2024-05-01;CLI-4764;0.0;89;Retard
2024-06-01;CLI-4764;0.0;43;OK
2024-07-01;CLI-4764;0.0;57;OK
2024-08-01;CLI-4764;0.0;78;OK
2024-09-01;CLI-4764;0.0;6;OK
2024-10-01;CLI-4764;0.0;87;Retard
2024-11-01;CLI-4764;0.0;51;OK
2024-12-01;CLI-4764;0.0;44;OK
2024-01-01;CLI-4765;21064.91;44;OK
2024-02-01;CLI-4765;20563.36;11;OK
2024-03-01;CLI-4765;20061.82;43;OK
2024-04-01;CLI-4765;19560.27;94;Retard
2024-05-01;CLI-4765;19058.73;65;OK
2024-06-01;CLI-4765;18557.18;81;OK
2024-07-01;CLI-4765;18055.64;93;Retard
2024-08-01;CLI-4765;17554.09;85;OK
2024-09-01;CLI-4765;17052.55;82;OK
2024-10-01;CLI-4765;16551.0;51;OK
2024-11-01;CLI-4765;16049.45;90;Retard
2024-12-01;CLI-4765;15547.91;36;OK
2024-01-01;CLI-4766;376996.35;55;OK
2024-02-01;CLI-4766;375589.65;84;OK
2024-03-01;CLI-4766;374182.94;49;OK
2024-04-01;CLI-4766;372776.24;45;OK
2024-05-01;CLI-4766;371369.54;35;OK
2024-06-01;CLI-4766;369962.84;1;OK
2024-07-01;CLI-4766;368556.13;84;OK
2024-08-01;CLI-4766;367149.43;53;OK
2024-09-01;CLI-4766;365742.73;72;OK
2024-10-01;CLI-4766;364336.02;49;OK
2024-11-01;CLI-4766;362929.32;47;OK
2024-12-01;CLI-4766;361522.62;3;OK
2024-01-01;CLI-4767;554.93;76;OK
2024-02-01;CLI-4767;0.0;36;OK
2024-03-01;CLI-4767;0.0;23;OK
2024-04-01;CLI-4767;0.0;95;Retard
2024-05-01;CLI-4767;0.0;24;OK
2024-06-01;CLI-4767;0.0;77;OK
2024-07-01;CLI-4767;0.0;42;OK
2024-08-01;CLI-4767;0.0;41;OK
2024-09-01;CLI-4767;0.0;57;OK
2024-10-01;CLI-4767;0.0;32;OK
2024-11-01;CLI-4767;0.0;29;OK
2024-12-01;CLI-4767;0.0;99;Defaut
2024-01-01;CLI-4768;9824.42;64;OK
2024-02-01;CLI-4768;9415.06;96;Defaut
2024-03-01;CLI-4768;9005.71;13;OK
2024-04-01;CLI-4768;8596.36;47;OK
2024-05-01;CLI-4768;8187.01;66;OK
2024-06-01;CLI-4768;7777.66;76;OK
2024-07-01;CLI-4768;7368.31;10;OK
2024-08-01;CLI-4768;6958.96;39;OK
2024-09-01;CLI-4768;6549.61;74;OK
2024-10-01;CLI-4768;6140.26;53;OK
2024-11-01;CLI-4768;5730.91;28;OK
2024-12-01;CLI-4768;5321.56;59;OK
2024-01-01;CLI-4769;2478.83;51;OK
2024-02-01;CLI-4769;2065.69;72;OK
2024-03-01;CLI-4769;1652.55;65;OK
2024-04-01;CLI-4769;1239.41;19;OK
2024-05-01;CLI-4769;826.28;77;OK
2024-06-01;CLI-4769;413.14;76;OK
2024-07-01;CLI-4769;0.0;32;OK
2024-08-01;CLI-4769;0.0;67;OK
2024-09-01;CLI-4769;0.0;33;OK
2024-10-01;CLI-4769;0.0;57;OK
2024-11-01;CLI-4769;0.0;11;OK
2024-12-01;CLI-4769;0.0;16;OK
2024-01-01;CLI-4770;24591.6;77;OK
2024-02-01;CLI-4770;23908.5;48;OK
2024-03-01;CLI-4770;23225.4;16;OK
2024-04-01;CLI-4770;22542.3;79;OK
2024-05-01;CLI-4770;21859.2;81;OK
2024-06-01;CLI-4770;21176.1;84;OK
2024-07-01;CLI-4770;20493.0;41;OK
2024-08-01;CLI-4770;19809.9;67;OK
2024-09-01;CLI-4770;19126.8;16;OK
2024-10-01;CLI-4770;18443.7;62;OK
2024-11-01;CLI-4770;17760.6;4;OK
2024-12-01;CLI-4770;17077.5;89;Retard
2024-01-01;CLI-4771;299618.25;95;Retard
2024-02-01;CLI-4771;297493.3;10;OK
2024-03-01;CLI-4771;295368.35;58;OK
2024-04-01;CLI-4771;293243.39;59;OK
2024-05-01;CLI-4771;291118.44;12;OK
2024-06-01;CLI-4771;288993.49;19;OK
2024-07-01;CLI-4771;286868.54;95;Retard
2024-08-01;CLI-4771;284743.59;5;OK
2024-09-01;CLI-4771;282618.63;49;OK
2024-10-01;CLI-4771;280493.68;90;Retard
2024-11-01;CLI-4771;278368.73;36;OK
2024-12-01;CLI-4771;276243.78;21;OK
2024-01-01;CLI-4772;14190.28;41;OK
2024-02-01;CLI-4772;13700.96;97;Defaut
2024-03-01;CLI-4772;13211.64;31;OK
2024-04-01;CLI-4772;12722.32;30;OK
2024-05-01;CLI-4772;12233.0;95;Retard
2024-06-01;CLI-4772;11743.68;64;OK
2024-07-01;CLI-4772;11254.36;4;OK
2024-08-01;CLI-4772;10765.04;12;OK
2024-09-01;CLI-4772;10275.72;71;OK
2024-10-01;CLI-4772;9786.4;8;OK
2024-11-01;CLI-4772;9297.08;92;Retard
2024-12-01;CLI-4772;8807.76;68;OK
2024-01-01;CLI-4773;0.0;68;OK
2024-02-01;CLI-4773;0.0;62;OK
2024-03-01;CLI-4773;0.0;38;OK
2024-04-01;CLI-4773;0.0;83;OK
2024-05-01;CLI-4773;0.0;87;Retard
2024-06-01;CLI-4773;0.0;82;OK
2024-07-01;CLI-4773;0.0;95;Retard
2024-08-01;CLI-4773;0.0;82;OK
2024-09-01;CLI-4773;0.0;57;OK
2024-10-01;CLI-4773;0.0;89;Retard
2024-11-01;CLI-4773;0.0;62;OK
2024-12-01;CLI-4773;0.0;58;OK
2024-01-01;CLI-4774;0.0;42;OK
2024-02-01;CLI-4774;0.0;28;OK
2024-03-01;CLI-4774;0.0;11;OK
2024-04-01;CLI-4774;0.0;72;OK
2024-05-01;CLI-4774;0.0;63;OK
2024-06-01;CLI-4774;0.0;23;OK
2024-07-01;CLI-4774;0.0;15;OK
2024-08-01;CLI-4774;0.0;11;OK
2024-09-01;CLI-4774;0.0;94;Retard
2024-10-01;CLI-4774;0.0;91;Retard
2024-11-01;CLI-4774;0.0;83;OK
2024-12-01;CLI-4774;0.0;78;OK
2024-01-01;CLI-4775;193501.29;98;Defaut
2024-02-01;CLI-4775;192663.62;84;OK
2024-03-01;CLI-4775;191825.95;37;OK
2024-04-01;CLI-4775;190988.28;33;OK
2024-05-01;CLI-4775;190150.62;55;OK
2024-06-01;CLI-4775;189312.95;64;OK
2024-07-01;CLI-4775;188475.28;58;OK
2024-08-01;CLI-4775;187637.61;93;Retard
2024-09-01;CLI-4775;186799.94;1;OK
2024-10-01;CLI-4775;185962.28;21;OK
2024-11-01;CLI-4775;185124.61;43;OK
2024-12-01;CLI-4775;184286.94;14;OK
2024-01-01;CLI-4776;296518.22;83;OK
2024-02-01;CLI-4776;294288.76;78;OK
2024-03-01;CLI-4776;292059.3;18;OK
2024-04-01;CLI-4776;289829.84;69;OK
2024-05-01;CLI-4776;287600.38;30;OK
2024-06-01;CLI-4776;285370.92;98;Defaut
2024-07-01;CLI-4776;283141.46;37;OK
2024-08-01;CLI-4776;280912.0;76;OK
2024-09-01;CLI-4776;278682.54;60;OK
2024-10-01;CLI-4776;276453.08;72;OK
2024-11-01;CLI-4776;274223.62;53;OK
2024-12-01;CLI-4776;271994.16;31;OK
2024-01-01;CLI-4777;275701.05;64;OK
2024-02-01;CLI-4777;274279.91;91;Retard
2024-03-01;CLI-4777;272858.77;23;OK
2024-04-01;CLI-4777;271437.63;45;OK
2024-05-01;CLI-4777;270016.49;34;OK
2024-06-01;CLI-4777;268595.35;17;OK
2024-07-01;CLI-4777;267174.21;85;OK
2024-08-01;CLI-4777;265753.07;89;Retard
2024-09-01;CLI-4777;264331.93;8;OK
2024-10-01;CLI-4777;262910.79;95;Retard
2024-11-01;CLI-4777;261489.65;1;OK
2024-12-01;CLI-4777;260068.51;99;Defaut
2024-01-01;CLI-4778;266312.81;70;OK
2024-02-01;CLI-4778;264974.55;76;OK
2024-03-01;CLI-4778;263636.3;45;OK
2024-04-01;CLI-4778;262298.04;58;OK
2024-05-01;CLI-4778;260959.79;10;OK
2024-06-01;CLI-4778;259621.53;93;Retard
2024-07-01;CLI-4778;258283.28;66;OK
2024-08-01;CLI-4778;256945.02;64;OK
2024-09-01;CLI-4778;255606.77;25;OK
2024-10-01;CLI-4778;254268.51;59;OK
2024-11-01;CLI-4778;252930.26;77;OK
2024-12-01;CLI-4778;251592.0;36;OK
2024-01-01;CLI-4779;20766.69;63;OK
2024-02-01;CLI-4779;20294.72;80;OK
2024-03-01;CLI-4779;19822.75;39;OK
2024-04-01;CLI-4779;19350.78;6;OK
2024-05-01;CLI-4779;18878.81;41;OK
2024-06-01;CLI-4779;18406.84;26;OK
2024-07-01;CLI-4779;17934.87;55;OK
2024-08-01;CLI-4779;17462.9;13;OK
2024-09-01;CLI-4779;16990.93;29;OK
2024-10-01;CLI-4779;16518.96;85;OK
2024-11-01;CLI-4779;16046.99;93;Retard
2024-12-01;CLI-4779;15575.01;40;OK
2024-01-01;CLI-4780;12766.25;3;OK
2024-02-01;CLI-4780;12211.2;5;OK
2024-03-01;CLI-4780;11656.15;74;OK
2024-04-01;CLI-4780;11101.09;35;OK
2024-05-01;CLI-4780;10546.04;60;OK
2024-06-01;CLI-4780;9990.98;15;OK
2024-07-01;CLI-4780;9435.93;5;OK
2024-08-01;CLI-4780;8880.87;18;OK
2024-09-01;CLI-4780;8325.82;13;OK
2024-10-01;CLI-4780;7770.76;93;Retard
2024-11-01;CLI-4780;7215.71;94;Retard
2024-12-01;CLI-4780;6660.65;33;OK
2024-01-01;CLI-4781;351512.68;90;Retard
2024-02-01;CLI-4781;349369.31;92;Retard
2024-03-01;CLI-4781;347225.94;3;OK
2024-04-01;CLI-4781;345082.57;46;OK
2024-05-01;CLI-4781;342939.2;49;OK
2024-06-01;CLI-4781;340795.83;1;OK
2024-07-01;CLI-4781;338652.46;20;OK
2024-08-01;CLI-4781;336509.09;75;OK
2024-09-01;CLI-4781;334365.72;4;OK
2024-10-01;CLI-4781;332222.35;40;OK
2024-11-01;CLI-4781;330078.98;15;OK
2024-12-01;CLI-4781;327935.61;43;OK
2024-01-01;CLI-4782;355050.18;34;OK
2024-02-01;CLI-4782;353220.02;54;OK
2024-03-01;CLI-4782;351389.87;99;Defaut
2024-04-01;CLI-4782;349559.71;81;OK
2024-05-01;CLI-4782;347729.56;30;OK
2024-06-01;CLI-4782;345899.4;77;OK
2024-07-01;CLI-4782;344069.24;55;OK
2024-08-01;CLI-4782;342239.09;29;OK
2024-09-01;CLI-4782;340408.93;77;OK
2024-10-01;CLI-4782;338578.78;33;OK
2024-11-01;CLI-4782;336748.62;70;OK
2024-12-01;CLI-4782;334918.47;87;Retard
2024-01-01;CLI-4783;2731.33;12;OK
2024-02-01;CLI-4783;2276.11;80;OK
2024-03-01;CLI-4783;1820.89;52;OK
2024-04-01;CLI-4783;1365.67;36;OK
2024-05-01;CLI-4783;910.44;16;OK
2024-06-01;CLI-4783;455.22;72;OK
2024-07-01;CLI-4783;0.0;25;OK
2024-08-01;CLI-4783;0.0;70;OK
2024-09-01;CLI-4783;0.0;93;Retard
2024-10-01;CLI-4783;0.0;15;OK
2024-11-01;CLI-4783;0.0;1;OK
2024-12-01;CLI-4783;0.0;1;OK
2024-01-01;CLI-4784;0.0;88;Retard
2024-02-01;CLI-4784;0.0;27;OK
2024-03-01;CLI-4784;0.0;94;Retard
2024-04-01;CLI-4784;0.0;36;OK
2024-05-01;CLI-4784;0.0;97;Defaut
2024-06-01;CLI-4784;0.0;69;OK
2024-07-01;CLI-4784;0.0;42;OK
2024-08-01;CLI-4784;0.0;8;OK
2024-09-01;CLI-4784;0.0;49;OK
2024-10-01;CLI-4784;0.0;54;OK
2024-11-01;CLI-4784;0.0;71;OK
2024-12-01;CLI-4784;0.0;37;OK
2024-01-01;CLI-4785;6964.15;68;OK
2024-02-01;CLI-4785;6770.71;34;OK
2024-03-01;CLI-4785;6577.26;29;OK
2024-04-01;CLI-4785;6383.81;15;OK
2024-05-01;CLI-4785;6190.36;35;OK
2024-06-01;CLI-4785;5996.91;23;OK
2024-07-01;CLI-4785;5803.46;24;OK
2024-08-01;CLI-4785;5610.01;82;OK
2024-09-01;CLI-4785;5416.56;91;Retard
2024-10-01;CLI-4785;5223.12;1;OK
2024-11-01;CLI-4785;5029.67;53;OK
2024-12-01;CLI-4785;4836.22;6;OK
2024-01-01;CLI-4786;201135.05;73;OK
2024-02-01;CLI-4786;200296.99;87;Retard
2024-03-01;CLI-4786;199458.93;40;OK
2024-04-01;CLI-4786;198620.86;34;OK
2024-05-01;CLI-4786;197782.8;32;OK
2024-06-01;CLI-4786;196944.74;58;OK
2024-07-01;CLI-4786;196106.68;81;OK
2024-08-01;CLI-4786;195268.61;17;OK
2024-09-01;CLI-4786;194430.55;97;Defaut
2024-10-01;CLI-4786;193592.49;63;OK
2024-11-01;CLI-4786;192754.43;65;OK
2024-12-01;CLI-4786;191916.36;69;OK
2024-01-01;CLI-4787;0.0;58;OK
2024-02-01;CLI-4787;0.0;61;OK
2024-03-01;CLI-4787;0.0;41;OK
2024-04-01;CLI-4787;0.0;48;OK
2024-05-01;CLI-4787;0.0;78;OK
2024-06-01;CLI-4787;0.0;96;Defaut
2024-07-01;CLI-4787;0.0;97;Defaut
2024-08-01;CLI-4787;0.0;86;Retard
2024-09-01;CLI-4787;0.0;3;OK
2024-10-01;CLI-4787;0.0;91;Retard
2024-11-01;CLI-4787;0.0;99;Defaut
2024-12-01;CLI-4787;0.0;29;OK
2024-01-01;CLI-4788;22077.98;51;OK
2024-02-01;CLI-4788;21721.88;66;OK
2024-03-01;CLI-4788;21365.78;11;OK
2024-04-01;CLI-4788;21009.69;35;OK
2024-05-01;CLI-4788;20653.59;50;OK
2024-06-01;CLI-4788;20297.49;71;OK
2024-07-01;CLI-4788;19941.4;17;OK
2024-08-01;CLI-4788;19585.3;53;OK
2024-09-01;CLI-4788;19229.2;75;OK
2024-10-01;CLI-4788;18873.11;34;OK
2024-11-01;CLI-4788;18517.01;47;OK
2024-12-01;CLI-4788;18160.92;75;OK
2024-01-01;CLI-4789;180643.35;32;OK
2024-02-01;CLI-4789;179803.15;66;OK
2024-03-01;CLI-4789;178962.94;58;OK
2024-04-01;CLI-4789;178122.74;43;OK
2024-05-01;CLI-4789;177282.54;9;OK
2024-06-01;CLI-4789;176442.34;30;OK
2024-07-01;CLI-4789;175602.14;89;Retard
2024-08-01;CLI-4789;174761.94;93;Retard
2024-09-01;CLI-4789;173921.73;14;OK
2024-10-01;CLI-4789;173081.53;24;OK
2024-11-01;CLI-4789;172241.33;40;OK
2024-12-01;CLI-4789;171401.13;60;OK
2024-01-01;CLI-4790;140361.09;34;OK
2024-02-01;CLI-4790;139835.39;79;OK
2024-03-01;CLI-4790;139309.7;71;OK
2024-04-01;CLI-4790;138784.0;25;OK
2024-05-01;CLI-4790;138258.3;89;Retard
2024-06-01;CLI-4790;137732.61;7;OK
2024-07-01;CLI-4790;137206.91;38;OK
2024-08-01;CLI-4790;136681.21;1;OK
2024-09-01;CLI-4790;136155.52;63;OK
2024-10-01;CLI-4790;135629.82;8;OK
2024-11-01;CLI-4790;135104.12;12;OK
2024-12-01;CLI-4790;134578.42;27;OK
2024-01-01;CLI-4791;0.0;23;OK
2024-02-01;CLI-4791;0.0;54;OK
2024-03-01;CLI-4791;0.0;76;OK
2024-04-01;CLI-4791;0.0;7;OK
2024-05-01;CLI-4791;0.0;31;OK
2024-06-01;CLI-4791;0.0;17;OK
2024-07-01;CLI-4791;0.0;67;OK
2024-08-01;CLI-4791;0.0;72;OK
2024-09-01;CLI-4791;0.0;91;Retard
2024-10-01;CLI-4791;0.0;21;OK
2024-11-01;CLI-4791;0.0;13;OK
2024-12-01;CLI-4791;0.0;39;OK
2024-01-01;CLI-4792;0.0;84;OK
2024-02-01;CLI-4792;0.0;2;OK
2024-03-01;CLI-4792;0.0;85;OK
2024-04-01;CLI-4792;0.0;95;Retard
2024-05-01;CLI-4792;0.0;74;OK
2024-06-01;CLI-4792;0.0;20;OK
2024-07-01;CLI-4792;0.0;48;OK
2024-08-01;CLI-4792;0.0;24;OK
2024-09-01;CLI-4792;0.0;68;OK
2024-10-01;CLI-4792;0.0;70;OK
2024-11-01;CLI-4792;0.0;2;OK
2024-12-01;CLI-4792;0.0;14;OK
2024-01-01;CLI-4793;200888.39;51;OK
2024-02-01;CLI-4793;199903.64;44;OK
2024-03-01;CLI-4793;198918.89;65;OK
2024-04-01;CLI-4793;197934.14;52;OK
